IPAddress,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
208.77.50.202,27,12,2037,12,POST,/usr/admin,500,5059,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3674,Safari,Mac OS,Others
147.112.125.14,27,12,2037,12,POST,/usr,404,4963,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",303,Opera,Linux,Mobile
125.244.88.206,27,12,2037,12,POST,/usr/admin,500,4959,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",588,Chrome,Linux,Mobile
254.176.38.115,27,12,2037,12,POST,/usr,304,4962,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4651,Opera,Windows,Others
156.210.63.186,27,12,2037,12,POST,/usr/admin/developer,502,4942,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4851,Opera,Linux,Mobile
90.0.84.45,27,12,2037,12,POST,/usr/admin,200,5138,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4958,Chrome,Windows,Others
46.221.59.132,27,12,2037,12,POST,/usr,303,5031,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3320,Safari,iOS,Mobile
227.156.239.17,27,12,2037,12,POST,/usr/admin,502,5012,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3921,Mozilla,Linux,Mobile
136.171.44.235,27,12,2037,12,POST,/usr/admin,500,5089,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4,Chrome,Linux,Mobile
148.7.123.72,27,12,2037,12,POST,/usr/admin/developer,403,5139,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2485,Safari,Mac OS,Others
229.40.14.88,27,12,2037,12,POST,/usr,403,4973,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3502,Others,Linux,Mobile
31.83.118.17,27,12,2037,12,POST,/usr/admin,404,4938,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4877,Mozilla,Linux,Mobile
112.102.1.90,27,12,2037,12,POST,/usr/register,303,5049,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1164,Others,Windows,Others
14.138.124.255,27,12,2037,12,POST,/usr/login,500,4908,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",894,Opera,Windows,Others
135.23.43.128,27,12,2037,12,POST,/usr/admin/developer,200,5009,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",157,Others,Windows,Others
67.233.91.168,27,12,2037,12,POST,/usr/admin,502,5031,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2004,Mozilla,Windows,Others
156.173.15.170,27,12,2037,12,POST,/usr/login,502,5008,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1680,Mozilla,Windows,Others
17.201.58.173,27,12,2037,12,POST,/usr/register,500,5034,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4063,Chrome,Linux,Mobile
46.172.127.160,27,12,2037,12,POST,/usr/admin,502,4989,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2720,Chrome,Windows,Others
247.255.45.205,27,12,2037,12,POST,/usr/admin/developer,502,4980,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2075,Others,Linux,Mobile
179.254.221.113,27,12,2037,12,POST,/usr/admin/developer,502,4965,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2050,Others,Windows,Others
247.11.77.157,27,12,2037,12,POST,/usr,404,5086,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1632,Safari,iOS,Mobile
122.20.116.180,27,12,2037,12,POST,/usr,500,5049,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1105,Opera,Linux,Mobile
249.74.54.183,27,12,2037,12,POST,/usr/login,303,5008,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2210,Mozilla,Linux,Mobile
91.236.138.207,27,12,2037,12,POST,/usr/register,404,4965,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",4621,Chrome,Windows,Others
148.171.202.104,27,12,2037,12,POST,/usr,303,5022,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2360,Safari,Mac OS,Others
59.130.141.120,27,12,2037,12,POST,/usr/register,502,5031,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",457,Others,Linux,Mobile
247.29.152.171,27,12,2037,12,POST,/usr/admin,404,4987,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3570,Opera,Windows,Others
37.50.4.85,27,12,2037,12,POST,/usr,403,5025,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3494,Mozilla,Windows,Others
0.205.7.180,27,12,2037,12,POST,/usr/admin,303,5035,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4435,Mozilla,Windows,Others
252.150.231.84,27,12,2037,12,POST,/usr/register,303,5022,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4649,Mozilla,Linux,Mobile
194.153.251.149,27,12,2037,12,POST,/usr/login,403,5006,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1788,Safari,Mac OS,Others
195.52.171.238,27,12,2037,12,POST,/usr/admin,502,4972,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",801,Safari,Mac OS,Others
130.4.50.77,27,12,2037,12,POST,/usr/login,200,4945,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4977,Opera,Windows,Others
73.65.9.173,27,12,2037,12,POST,/usr/register,303,4923,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2802,Opera,Linux,Mobile
134.120.29.86,27,12,2037,12,POST,/usr/admin,404,4910,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2928,Mozilla,Windows,Others
122.224.177.15,27,12,2037,12,POST,/usr/login,403,4968,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3752,Safari,Mac OS,Others
58.152.131.66,27,12,2037,12,POST,/usr/admin/developer,502,4937,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",285,Others,Windows,Others
245.50.4.128,27,12,2037,12,POST,/usr/admin/developer,502,4978,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",3526,Opera,Windows,Others
120.121.57.28,27,12,2037,12,POST,/usr/register,303,4974,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2522,Opera,Linux,Mobile
47.98.215.51,27,12,2037,12,POST,/usr/admin/developer,500,4986,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4526,Chrome,Linux,Mobile
8.200.2.243,27,12,2037,12,POST,/usr,200,4975,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3428,Chrome,Linux,Mobile
254.14.61.231,27,12,2037,12,POST,/usr/admin/developer,304,4953,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",4348,Others,Linux,Mobile
64.9.32.232,27,12,2037,12,POST,/usr/admin,502,5008,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2711,Chrome,Windows,Others
115.26.24.197,27,12,2037,12,POST,/usr/register,502,5089,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1504,Chrome,Linux,Mobile
217.196.224.165,27,12,2037,12,POST,/usr,304,4979,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3007,Mozilla,Linux,Mobile
3.171.162.109,27,12,2037,12,POST,/usr/register,303,5023,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",2262,Opera,Linux,Mobile
90.127.197.249,27,12,2037,12,POST,/usr/login,502,4973,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1591,Safari,iOS,Mobile
218.108.223.103,27,12,2037,12,POST,/usr,404,5098,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3801,Chrome,Windows,Others
249.142.48.58,27,12,2037,12,POST,/usr,500,5130,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",800,Others,Linux,Mobile
166.249.66.25,27,12,2037,12,POST,/usr/admin,500,4999,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2847,Opera,Windows,Others
181.111.68.83,27,12,2037,12,POST,/usr/admin,303,5033,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1561,Safari,Mac OS,Others
41.254.137.167,27,12,2037,12,POST,/usr/admin,200,4967,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2489,Mozilla,Windows,Others
253.175.71.142,27,12,2037,12,POST,/usr/admin,500,4958,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1433,Others,Linux,Mobile
166.105.26.23,27,12,2037,12,POST,/usr/admin,200,5006,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",2853,Safari,Mac OS,Others
187.4.45.231,27,12,2037,12,POST,/usr/admin,500,4988,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4515,Opera,Windows,Others
